Date & Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43181.66667,17.22,7.25,10.71,1481.23
43181.70833,17.19,7.35,10.85,1481.25
43181.75,17.34,7.4,10.95,1481.79
43181.79167,17.46,7.46,11.06,1482.25
43181.83333,17.28,7.47,11.03,1481.68
43181.875,17.07,7.52,11.04,1481.05
43181.91667,17.34,7.56,11.17,1481.98
43181.95833,16.71,7.66,11.14,1480.03
43182,16.26,7.57,10.91,1478.42
43182.04167,15.99,7.59,10.86,1477.53
43182.08333,15.71,7.76,11.02,1476.81
43182.125,15.62,7.87,11.13,1476.62
43182.16667,15.59,7.81,11.05,1476.45
43182.20833,15.8,7.79,11.08,1477.15
43182.25,15.99,7.77,11.1,1477.74
43182.29167,15.86,7.76,11.06,1477.32
43182.33333,15.86,7.69,10.96,1477.24
43182.375,15.68,7.64,10.86,1476.56
43182.41667,15.86,7.65,10.91,1477.19
43182.45833,16.17,7.67,11.01,1478.23
43182.5,16.44,7.7,11.12,1479.17
43182.54167,16.53,7.78,11.25,1479.57
43182.58333,16.62,7.85,11.38,1479.96
43182.625,17.31,7.9,11.62,1482.27
43182.66667,17.58,7.95,11.76,1483.2
43182.70833,17.73,8,11.87,1483.75
43182.75,17.88,8.07,12,1484.3
43182.79167,17.85,8.14,12.1,1484.3
43182.83333,17.97,8.19,12.2,1484.73
43182.875,17.76,8.25,12.22,1484.13
43182.91667,17.91,8.26,12.28,1484.63
43182.95833,17.82,8.33,12.35,1484.42
43183,17.76,8.42,12.45,1484.32
43183.04167,17.67,8.44,12.46,1484.07
43183.08333,17.61,8.69,12.78,1484.16
43183.125,17.13,8.91,12.94,1482.87
43183.16667,16.77,9.08,13.06,1481.89
43183.20833,16.68,9.18,13.16,1481.7
43183.25,16.8,9.34,13.41,1482.29
43183.29167,16.86,9.52,13.67,1482.69
43183.33333,16.83,9.67,13.86,1482.77
43183.375,16.86,9.82,14.07,1483.05
43183.41667,16.89,9.96,14.27,1483.31
43183.45833,16.89,10.13,14.49,1483.51
43183.5,17.01,10.27,14.71,1484.06
43183.54167,17.16,10.39,14.91,1484.68
43183.58333,17.34,10.51,15.14,1485.41
43183.625,18.06,10.53,15.41,1487.72
43183.66667,18.39,10.58,15.59,1488.8
43183.70833,18.48,10.59,15.64,1489.1
43183.75,18.39,10.62,15.64,1488.85
43183.79167,18.51,10.65,15.73,1489.26
43183.83333,18.42,10.68,15.74,1489.01
43183.875,18.36,10.89,16,1489.07
43183.91667,18.39,15.13,21.66,1494.05
43183.95833,18.24,16.13,22.89,1494.74
43184,18.33,15.56,22.2,1494.36
43184.04167,18.39,15.16,21.7,1494.08
43184.08333,18.45,15.45,22.11,1494.6
43184.125,18.48,16,22.84,1495.32
43184.16667,18.51,15.59,22.32,1494.94
43184.20833,18.15,15.35,21.83,1493.56
43184.25,17.91,15.16,21.48,1492.6
43184.29167,17.85,15.13,21.4,1492.37
43184.33333,17.88,15.12,21.4,1492.45
43184.375,18,15.13,21.48,1492.84
43184.41667,18.3,15.14,21.63,1493.78
43184.45833,18.45,15.39,22.03,1494.52
43184.5,18.54,16.91,24.06,1496.55
43184.54167,18.86,17.64,25.18,1498.37
43184.58333,19.43,17.47,25.27,1499.87
43184.625,19.9,17.27,25.26,1501.03
43184.66667,20.31,17.13,25.3,1502.08
43184.70833,20.31,17.05,25.19,1501.99
43184.75,20.42,17.04,25.24,1502.32
43184.79167,20.22,16.97,25.03,1501.64
43184.83333,20.1,16.86,24.83,1501.18
43184.875,20.01,16.82,24.73,1500.87
43184.91667,20.04,16.73,24.62,1500.86
43184.95833,20.22,16.81,24.82,1501.47
43185,20.16,16.84,24.83,1501.32
43185.04167,20.1,16.9,24.88,1501.22
43185.08333,20.25,16.88,24.93,1501.63
43185.125,20.28,16.95,25.03,1501.79
43185.16667,20.07,16.99,24.99,1501.24
43185.20833,19.84,16.97,24.83,1500.52
43185.25,19.63,16.94,24.68,1499.88
43185.29167,19.4,16.97,24.59,1499.2
43185.33333,19.4,16.97,24.59,1499.2
43185.375,19.37,16.94,24.54,1499.09
43185.41667,19.43,16.95,24.59,1499.28
43185.45833,19.45,16.94,24.59,1499.35
43185.5,19.54,16.98,24.69,1499.66
43185.54167,19.78,16.96,24.78,1500.33
43185.58333,20.16,17.03,25.09,1501.54
43185.625,20.42,17.08,25.3,1502.37
43185.66667,20.6,17.25,25.62,1503.07
43185.70833,20.69,17.21,25.62,1503.28
43185.75,20.75,17.27,25.73,1503.51
43185.79167,20.34,17.28,25.52,1502.34
43185.83333,20.07,17.27,25.36,1501.56
43185.875,19.87,17.48,25.53,1501.19
43185.91667,19.75,17.75,25.81,1501.14
43185.95833,19.57,17.91,25.93,1500.81
43186,19.48,18.04,26.05,1500.69
43186.04167,19.63,18.28,26.45,1501.4
43186.08333,19.57,18.39,26.57,1501.36
43186.125,19.43,18.42,26.51,1500.95
43186.16667,19.19,18.48,26.46,1500.32
43186.20833,19.01,18.47,26.35,1499.78
43186.25,18.77,18.36,26.07,1498.93
43186.29167,18.66,18.33,25.96,1498.54
43186.33333,18.77,18.32,26.01,1498.88
43186.375,18.86,18.27,26.01,1499.1
43186.41667,19.04,18.33,26.18,1499.7
43186.45833,19.28,18.31,26.28,1500.38
43186.5,19.57,18.35,26.51,1501.31
43186.54167,19.69,18.34,26.57,1501.64
43186.58333,19.93,18.46,26.86,1502.47
43186.625,20.16,18.72,27.34,1503.45
43186.66667,20.31,18.89,27.65,1504.07
43186.70833,20.45,19.01,27.9,1504.63
43186.75,20.45,19.15,28.1,1504.8
43186.79167,20.51,19.23,28.23,1505.04
43186.83333,20.4,19.23,28.16,1504.71
43186.875,20.19,19.23,28.04,1504.12
43186.91667,19.98,19.23,27.92,1503.52
43186.95833,20.01,19.37,28.11,1503.76
43187,19.98,19.58,28.38,1503.92
43187.04167,19.87,19.84,28.65,1503.87
43187.08333,19.81,19.97,28.79,1503.85
43187.125,19.84,20.01,28.85,1503.98
43187.16667,19.63,19.96,28.66,1503.31
43187.20833,19.4,19.97,28.53,1502.64
43187.25,19.19,20.03,28.47,1502.08
43187.29167,19.07,20.03,28.41,1501.74
43187.33333,18.98,20.08,28.41,1501.53
43187.375,19.19,20.03,28.47,1502.08
43187.41667,19.4,20.02,28.6,1502.69
43187.45833,19.69,20.03,28.79,1503.57
43187.5,19.96,22.16,31.73,1506.76
43187.54167,20.22,21.89,31.56,1507.22
43187.58333,20.22,21.71,31.32,1507.01
43187.625,20.45,21.64,31.39,1507.61
43187.66667,20.6,21.56,31.39,1507.94
43187.70833,20.83,21.5,31.46,1508.53
43187.75,20.95,21.44,31.45,1508.79
43187.79167,21.13,21.4,31.52,1509.24
43187.83333,21.33,21.41,31.67,1509.83
43187.875,21.36,21.4,31.67,1509.89
43187.91667,21.27,21.39,31.6,1509.63
43187.95833,21.19,21.37,31.52,1509.37
43188,21.19,21.37,31.52,1509.37
43188.04167,21.19,21.91,32.24,1509.98
43188.08333,21.19,23,33.68,1511.2
43188.125,21.16,23.83,34.76,1512.05
43188.16667,21.16,24.18,35.22,1512.44
43188.20833,21.07,24.09,35.04,1512.1
43188.25,20.83,23.4,33.96,1510.67
43188.29167,20.69,22.5,32.68,1509.24
43188.33333,20.51,22.22,32.19,1508.43
43188.375,20.54,22.02,31.95,1508.28
43188.41667,20.72,21.62,31.54,1508.33
43188.45833,20.83,22.93,33.35,1510.14
43188.5,20.95,24.16,35.04,1511.85
43188.54167,21.19,25.26,36.66,1513.74
43188.58333,21.45,25.32,36.95,1514.53
43188.625,21.68,25.18,36.94,1515.01
43188.66667,21.74,24.84,36.54,1514.79
43188.70833,22.09,24.56,36.42,1515.42
43188.75,22.41,24.37,36.41,1516.07
43188.79167,22.38,24.24,36.21,1515.85
43188.83333,22.35,24.11,36.02,1515.63
43188.875,22.06,24,35.65,1514.72
43188.91667,22.09,23.84,35.46,1514.62
43188.95833,21.91,23.8,35.28,1514.1
43189,21.74,23.9,35.29,1513.74
43189.04167,21.59,24.06,35.39,1513.52
43189.08333,21.59,24.56,36.06,1514.08
43189.125,21.65,25.43,37.24,1515.2
43189.16667,21.62,25.21,36.94,1514.89
43189.20833,21.54,24.74,36.25,1514.12
43189.25,21.45,24.36,35.68,1513.45
43189.29167,21.48,23.64,34.74,1512.72
43189.33333,21.48,22.77,33.58,1511.75
43189.375,21.45,22.33,32.98,1511.18
43189.41667,21.51,22.62,33.41,1511.67
43189.45833,21.51,23.55,34.65,1512.71
43189.5,21.48,24.2,35.49,1513.35
43189.54167,21.48,24.2,35.49,1513.35
43189.58333,21.54,24.09,35.39,1513.39
43189.625,21.59,24.06,35.39,1513.52
43189.66667,21.62,23.97,35.29,1513.5
43189.70833,21.68,23.94,35.29,1513.62
43189.75,21.65,23.88,35.2,1513.48
43189.79167,21.48,23.85,35.02,1512.96
43189.83333,21.27,23.69,34.66,1512.22
43189.875,21.19,23.26,34.04,1511.49
43189.91667,21.16,22.56,33.08,1510.62
43189.95833,21.13,22.26,32.66,1510.2
43190,20.98,22.72,33.17,1510.31
43190.04167,20.92,22.95,33.43,1510.41
43190.08333,20.95,23.4,34.05,1510.99
43190.125,20.98,23.72,34.49,1511.44
43190.16667,20.98,23.52,34.22,1511.21
43190.20833,20.72,23.26,33.7,1510.19
43190.25,20.45,23.22,33.45,1509.39
43190.29167,20.22,22.32,32.12,1507.7
43190.33333,19.98,20.91,30.12,1505.43
43190.375,19.75,20.16,28.99,1503.89
43190.41667,19.57,19.78,28.39,1502.94
43190.45833,19.84,19.65,28.38,1503.57
43190.5,20.25,19.7,28.7,1504.82
43190.54167,20.6,20.81,30.39,1507.09
43190.58333,20.83,21.56,31.54,1508.59
43190.625,20.95,22.17,32.42,1509.61
43190.66667,21.04,22.12,32.41,1509.8
43190.70833,21.04,22.24,32.58,1509.94
43190.75,21.01,21.77,31.93,1509.32
43190.79167,21.19,20.74,30.67,1508.66
43190.83333,21.36,19.63,29.28,1507.91
43190.875,21.39,19.41,29,1507.74
43190.91667,21.13,19.38,28.81,1506.97
43190.95833,20.81,19.9,29.3,1506.64
43191,20.6,21.68,31.54,1508.07
43191.04167,20.45,22.13,32.03,1508.16
43191.08333,20.4,21.79,31.55,1507.61
43191.125,20.51,21.67,31.47,1507.81
43191.16667,20.54,21.42,31.16,1507.61
43191.20833,20.37,21.57,31.24,1507.28
43191.25,20.31,21.54,31.17,1507.08
43191.29167,20.31,20.58,29.89,1505.98
43191.33333,20.04,19.4,28.18,1503.88
43191.375,19.9,19.78,28.58,1503.88
43191.41667,20.31,19.47,28.43,1504.73
43191.45833,20.57,19.75,28.96,1505.81
43191.5,21.1,21.3,31.37,1509.05
43191.54167,21.45,21.9,32.4,1510.69
43191.58333,21.68,21.35,31.82,1510.73
43191.625,21.83,21.75,32.46,1511.58
43191.66667,22,21.6,32.37,1511.89
43191.70833,22.12,21.42,32.21,1512.01
43191.75,22.2,21.08,31.8,1511.86
43191.79167,22.32,19.85,30.18,1510.81
43191.83333,22.47,18.66,28.62,1509.89
43191.875,22.67,18.19,28.08,1509.93
43191.91667,22.55,17.74,27.39,1509.11
43191.95833,22.23,17.84,27.33,1508.34
43192,22.09,17.46,26.73,1507.52
43192.04167,22.09,19.54,29.61,1509.83
43192.08333,21.83,20.81,31.18,1510.53
43192.125,21.71,20.87,31.19,1510.27
43192.16667,21.68,21.06,31.42,1510.4
43192.20833,21.68,21.11,31.5,1510.46
43192.25,21.74,20.97,31.34,1510.46
43192.29167,21.83,20.75,31.1,1510.46
43192.33333,21.91,20.65,31.02,1510.59
43192.375,21.97,20.62,31.02,1510.72
43192.41667,22.09,20.62,31.09,1511.04
43192.45833,22.47,20.32,30.93,1511.73
43192.5,22.52,19.8,30.25,1511.32
43192.54167,22.73,20.47,31.3,1512.61
43192.58333,23.16,20.89,32.16,1514.23
43192.625,23.54,20.76,32.23,1515.09
43192.66667,23.51,20.89,32.39,1515.15
43192.70833,23.86,20.72,32.38,1515.88
43192.75,23.77,20.41,31.89,1515.32
43192.79167,23.74,19.82,31.03,1514.59
43192.83333,24.03,19.05,30.11,1514.51
43192.875,24.35,18.51,29.52,1514.75
43192.91667,24.46,18.12,29.03,1514.63
43192.95833,24,17.81,28.3,1513.07
43193,24.15,16.62,26.66,1512.16
43193.04167,23.57,15.98,25.42,1509.92
43193.08333,23.22,16.87,26.51,1509.96
43193.125,23.13,18.56,28.87,1511.59
43193.16667,23.1,18.57,28.87,1511.52
43193.20833,23.05,18.45,28.67,1511.24
43193.25,23.08,18.44,28.67,1511.3
43193.29167,23.08,18.83,29.22,1511.73
43193.33333,23.1,18.87,29.29,1511.85
43193.375,23.19,18.68,29.08,1511.88
43193.41667,23.45,18.76,29.34,1512.66
43193.45833,23.74,18.78,29.55,1513.45
43193.5,23.74,18.98,29.83,1513.67
43193.54167,23.83,19.25,30.27,1514.19
43193.58333,24.06,19.35,30.56,1514.91
43193.625,24.26,19.63,31.08,1515.74
43193.66667,24.35,20.03,31.71,1516.4
43193.70833,24.52,20.22,32.1,1517.06
43193.75,24.58,20.42,32.43,1517.43
43193.79167,24.75,20.45,32.59,1517.9
43193.83333,25.01,20.45,32.74,1518.55
43193.875,25.33,20.41,32.9,1519.32
43193.91667,25.36,20.34,32.81,1519.31
43193.95833,25.33,20.3,32.73,1519.19
43194,25.01,20.33,32.58,1518.43
43194.04167,24.67,20.32,32.34,1517.54
43194.08333,24.26,20.23,31.95,1516.4
43194.125,24.03,20.12,31.64,1515.68
43194.16667,24.03,19.9,31.33,1515.43
43194.20833,24,19.86,31.25,1515.31
43194.25,23.94,19.83,31.17,1515.13
43194.29167,23.86,19.82,31.1,1514.89
43194.33333,24,19.8,31.17,1515.26
43194.375,24.12,19.7,31.09,1515.44
43194.41667,24.38,19.42,30.85,1515.81
43194.54167,24.7,16.45,26.7,1513.41
43194.58333,24.84,18.2,29.36,1515.68
43194.625,24.75,18.43,29.65,1515.71
43194.66667,24.67,18.57,29.8,1515.63
43194.70833,24.7,18.46,29.65,1515.59
43194.75,24.84,18.16,29.29,1515.63
43194.79167,24.75,16.84,27.31,1513.98
43194.83333,24.67,13.46,22.22,1510.08
43194.875,24.49,10.52,17.66,1506.42
43194.91667,24.52,10.48,17.61,1506.45
43194.95833,24.41,11.31,18.84,1507.05
43195,23.89,9.37,15.67,1503.52
43195.04167,23.45,8.4,14.05,1501.27
43195.08333,23.31,9.05,15,1501.58
43195.125,23.05,9.64,15.81,1501.51
43195.16667,22.47,8.65,14.14,1498.79
43195.20833,22.18,8.23,13.43,1497.49
43195.25,22.03,8.54,13.84,1497.41
43195.29167,21.59,8.15,13.14,1495.72
43195.33333,21.24,7.53,12.12,1494
43195.375,21.1,8.6,13.66,1494.77
43195.41667,20.69,7.33,11.67,1492.13
43195.45833,20.75,6.58,10.58,1491.46
43195.5,21.68,10.59,16.76,1498.7
43195.54167,22.12,12.76,20.08,1502.37
43195.58333,22.32,12.92,20.39,1503.11
43195.625,22.23,15.23,23.67,1505.44
43195.66667,22.03,15.94,24.56,1505.66
43195.70833,22.64,14.73,23.14,1506.01
43195.75,22.81,13.58,21.57,1505.22
43195.79167,22.81,13.97,22.13,1505.65
43195.83333,22.52,14.21,22.35,1505.12
43195.875,22.58,12.91,20.49,1503.83
43195.91667,22.5,11.83,18.88,1502.39
43195.95833,22.41,11.74,18.71,1502.05
43196,22.2,11.75,18.65,1501.49
43196.04167,21.86,11.42,18.03,1500.13
43196.08333,21.48,11.8,18.44,1499.47
43196.125,21.27,11.54,17.99,1498.59
43196.16667,21.1,14.47,22.05,1501.37
43196.20833,21.04,17.15,25.72,1504.21
43196.25,20.69,15.18,22.83,1500.98
43196.29167,20.34,13.09,19.78,1497.59
43196.33333,20.07,10.62,16.24,1494.01
43196.375,19.96,9.77,15,1492.69
43196.41667,20.25,10.16,15.64,1494.01
43196.45833,21.16,16.17,24.44,1503.45
43196.5,21.65,15.18,23.31,1503.75
43196.54167,22.35,16.77,25.9,1507.47
43196.58333,22.79,21.74,33.09,1514.17
43196.625,23.02,22.25,33.95,1515.35
43196.66667,23.1,22.92,34.94,1516.32
43196.70833,23.45,23.48,35.97,1517.85
43196.75,23.42,23.08,35.4,1517.34
43196.79167,23.39,22.3,34.29,1516.4
43196.83333,23.34,21.33,32.9,1515.18
43196.875,23.54,19.33,30.21,1513.52
43196.91667,23.37,19.89,30.89,1513.67
43196.95833,23.05,18.22,28.33,1510.98
43197,23.22,17.59,27.55,1510.76
43197.04167,22.99,13.06,20.87,1505.12
43197.08333,22.84,15.01,23.65,1506.88
43197.125,22.9,19.11,29.51,1511.57
43197.16667,22.7,20.77,31.7,1512.86
43197.20833,22.55,20.5,31.23,1512.17
43197.25,22.64,21.21,32.27,1513.19
43197.29167,22.52,22.26,33.62,1514.04
43197.33333,22.44,22.96,34.52,1514.58
43197.375,22.55,22.43,33.89,1514.31
43197.41667,22.61,21.53,32.68,1513.46
43197.45833,22.73,21.77,33.1,1514.05
43197.5,23.05,22.1,33.77,1515.27
43197.54167,23.45,22.47,34.56,1516.74
43197.58333,23.8,23.15,35.76,1518.39
43197.625,23.65,23.79,36.54,1518.72
43197.66667,23.45,23.98,36.65,1518.4
43197.70833,23.31,25.56,38.72,1519.77
43197.75,23.05,26.25,39.45,1519.85
43197.79167,23.1,25.61,38.63,1519.29
43197.83333,23.13,24.53,37.17,1518.17
43197.875,23.16,23.78,36.17,1517.43
43197.91667,23.05,22.23,33.95,1515.41
43197.95833,22.73,19.87,30.46,1511.94
43198,22.61,17.63,27.26,1509.15
43198.04167,22.44,15.26,23.81,1506.04
43198.08333,22.26,13.13,20.67,1503.19
43198.125,22.12,14.24,22.19,1504.01
43198.16667,22.15,17.14,26.31,1507.32
43198.20833,21.88,11.75,18.52,1500.58
43198.25,21.91,12.12,19.07,1501.07
43198.29167,21.8,11.17,17.65,1499.68
43198.33333,21.65,9.95,15.81,1497.9
43198.375,21.68,9.31,14.88,1497.27
43198.41667,21.59,8.41,13.52,1496.01
43198.45833,21.65,10.31,16.34,1498.3
43198.5,21.77,10.06,16.02,1498.36
43198.54167,21.88,10.54,16.76,1499.23
43198.58333,22.12,10.41,16.65,1499.75
43198.625,22.44,14.01,22.02,1504.65
43198.66667,22.76,18.92,29.16,1510.97
43198.70833,23.08,16.97,26.58,1509.68
43198.75,23.25,16.61,26.16,1509.75
43198.79167,23.19,15.75,24.9,1508.65
43198.83333,22.93,15.35,24.19,1507.5
43198.875,22.7,16.32,25.45,1507.93
43198.91667,22.41,16.09,24.97,1506.88
43198.95833,22.06,18.61,28.3,1508.71
43199,21.8,20.21,30.35,1509.78
43199.04167,21.65,19.59,29.41,1508.68
43199.08333,21.56,18.83,28.32,1507.59
43199.125,21.36,18.97,28.39,1507.17
43199.16667,21.27,19.11,28.53,1507.08
43199.20833,21.1,20.34,30.08,1507.97
43199.25,21.21,21.42,31.6,1509.5
43199.29167,21.19,22.67,33.25,1510.83
43199.33333,21.13,22.38,32.83,1510.34
43199.375,21.24,23.23,34.03,1511.62
43199.41667,21.27,23.83,34.85,1512.37
43199.45833,21.24,23.64,34.57,1512.08
43199.5,21.24,23.64,34.57,1512.08
43199.54167,21.39,23.97,35.12,1512.85
43199.58333,21.42,23.88,35.02,1512.84
43199.625,21.68,22.4,33.23,1511.9
43199.66667,22.06,22.83,34.08,1513.42
43199.70833,22.32,22.95,34.43,1514.27
43199.75,22.44,23.43,35.16,1515.11
43199.79167,22.41,23.87,35.73,1515.51
43199.83333,22.64,24.67,36.99,1517.03
43199.875,22.7,24.78,37.19,1517.31
43199.91667,22.58,24.19,36.3,1516.34
43199.95833,22.38,23.6,35.35,1515.14
43200,22.29,21.09,31.87,1512.12
43200.04167,22.32,21.02,31.79,1512.12
43200.08333,22.55,20.5,31.23,1512.17
43200.125,22.35,18.72,28.63,1509.63
43200.16667,22.2,17.72,27.15,1508.12
43200.20833,22.15,17.78,27.21,1508.04
43200.25,22.03,17.92,27.34,1507.87
43200.29167,22.15,25.2,37.32,1516.29
43200.33333,22.03,25.11,37.12,1515.88
43200.375,21.94,25.47,37.53,1516.05
43200.41667,22,26.23,38.58,1517.04
43200.45833,21.97,26.74,39.23,1517.54
43200.5,21.91,26.86,39.34,1517.51
43200.54167,21.91,26.69,39.12,1517.33
43200.58333,21.8,23.94,35.38,1513.94
43200.625,21.8,23.87,35.29,1513.86
43200.66667,21.8,23.05,34.19,1512.95
43200.70833,21.74,23.49,34.73,1513.28
43200.75,21.56,23.66,34.83,1512.99
43200.79167,21.39,23.35,34.29,1512.16
43200.83333,20.98,22.72,33.17,1510.31
43200.875,20.89,23.1,33.61,1510.49
43200.91667,20.78,21.06,30.84,1507.87
43200.95833,20.57,19.25,28.29,1505.24
43201,20.4,15.72,23.43,1500.74
43201.04167,20.16,16.57,24.46,1501.02
43201.08333,20.13,19.97,28.98,1504.78
43201.125,20.34,22.32,32.2,1508.04
43201.16667,20.19,22.59,32.45,1507.92
43201.20833,19.84,21.98,31.42,1506.21
43201.25,19.69,21.82,31.11,1505.6
43201.29167,19.07,19.68,27.95,1501.33
43201.33333,19.19,21.68,30.6,1503.97
43201.375,19.54,19.2,27.61,1502.19
43201.41667,19.93,15.02,22.24,1498.56
43201.45833,20.42,20.46,29.81,1506.19
43201.5,20.48,18.43,27.14,1504.06
43201.54167,20.69,17.59,26.13,1503.7
43201.58333,20.81,19.09,28.22,1505.73
43201.625,20.92,21.33,31.3,1508.59
43201.66667,21.13,20.83,30.75,1508.59
43201.70833,22.58,16.64,25.84,1507.97
43201.75,22.32,17.71,27.21,1508.44
43201.79167,21.83,19.82,29.83,1509.42
43201.83333,22.15,15.82,24.46,1505.85
43201.875,22.03,14.98,23.2,1504.59
43201.91667,21.88,18.31,27.79,1507.9
43201.95833,21.65,21.13,31.5,1510.4
43202,21.56,20,29.92,1508.9
43202.04167,21.19,18.3,27.37,1505.92
43202.08333,21.16,18.54,27.69,1506.11
43202.125,20.81,16.96,25.34,1503.33
43202.16667,21.13,18.42,27.5,1505.89
43202.20833,21.01,18.33,27.31,1505.46
43202.25,20.72,17.45,25.95,1503.63
43202.29167,20.63,17.61,26.13,1503.56
43202.33333,20.13,17.25,25.36,1501.7
43202.375,20.4,18.61,27.33,1504.01
43202.41667,20.37,19.65,28.7,1505.1
43202.45833,20.54,20.19,29.52,1506.21
43202.5,20.78,20.5,30.09,1507.24
43202.54167,20.95,21.92,32.09,1509.33
43202.58333,21.39,20.98,31.12,1509.5
43202.625,22.03,20.43,30.79,1510.66
43202.66667,22.7,19.25,29.59,1511.18
43202.70833,22.81,17.5,27.19,1509.56
43202.75,22.32,16.82,25.96,1507.45
43202.79167,22.5,15.94,24.81,1506.96
43202.83333,22.76,13.82,21.89,1505.33
43202.875,22.23,15.86,24.56,1506.14
43202.91667,22.26,15.85,24.56,1506.21
43202.95833,22.26,18.51,28.3,1509.17
43203,22.2,20.56,31.09,1511.29
43203.04167,22.09,20.85,31.41,1511.29
43203.08333,22.09,22.36,33.47,1512.98
43203.125,22.18,20.13,30.48,1510.73
43203.16667,21.74,16.74,25.53,1505.74
43203.20833,21.77,16.38,25.04,1505.41
43203.25,21.68,16.57,25.26,1505.38
43203.29167,21.48,16.3,24.79,1504.51
43203.33333,21.3,16.26,24.64,1503.96
43203.375,21.24,17.56,26.4,1505.26
43203.41667,21.45,20.72,30.81,1509.37
43203.45833,21.65,22.93,33.93,1512.41
43203.5,21.88,23.82,35.28,1514.04
43203.54167,22.2,24.49,36.42,1515.66
43203.58333,22.64,24.74,37.09,1517.11
43203.625,22.76,24.31,36.59,1516.93
43203.66667,22.87,23.74,35.9,1516.61
43203.70833,23.28,22.76,34.84,1516.6
43203.75,23.16,20.95,32.24,1514.3
43203.79167,23.71,18.5,29.13,1513.06
43203.83333,24.41,17.19,27.64,1513.46
43203.875,23.83,17.61,27.91,1512.39
43203.91667,23.57,20.12,31.35,1514.46
43203.95833,23.37,21.75,33.5,1515.72
43204,23.34,23.41,35.78,1517.47
43204.04167,23.34,23.97,36.56,1518.09
43204.08333,22.99,24.24,36.67,1517.48
43204.125,22.96,23.83,36.09,1516.94
43204.16667,22.93,22.29,33.96,1515.17
43204.20833,23.02,20.73,31.84,1513.67
43204.25,23.05,18.74,29.08,1511.56
43204.29167,22.93,16.86,26.35,1509.16
43204.33333,22.79,16.92,26.35,1508.83
43204.375,22.7,18.13,28.02,1509.94
43204.41667,22.79,19.31,29.73,1511.48
43204.45833,22.99,20.46,31.45,1513.29
43204.5,23.08,23.21,35.32,1516.56
43204.54167,23.28,25.27,38.3,1519.37
43204.58333,23.45,25.4,38.61,1519.96
43204.625,23.68,25.26,38.6,1520.4
43204.66667,24.23,24.03,37.32,1520.47
43204.70833,24,23.38,36.23,1519.17
43204.75,24.75,20.51,32.67,1517.97
43204.79167,24.9,19.93,31.93,1517.71
43204.83333,25.16,19.06,30.82,1517.42
43204.875,25.3,18.69,30.36,1517.39
43204.91667,25.16,16.44,26.93,1514.58
43204.95833,24.49,22.5,35.35,1519.47
43205,24.06,23.84,36.92,1519.82
43205.04167,24,24.39,37.63,1520.27
43205.08333,23.94,24.57,37.84,1520.32
43205.125,23.86,24.85,38.16,1520.4
43205.16667,23.83,23.48,36.24,1518.83
43205.20833,24,22.17,34.54,1517.85
43205.25,24.03,21.65,33.82,1517.35
43205.29167,24.03,20.92,32.79,1516.56
43205.33333,24,20.19,31.72,1515.68
43205.375,23.89,20.76,32.46,1516
43205.41667,23.71,23.26,35.86,1518.29
43205.45833,23.68,25.48,38.91,1520.65
43205.5,23.74,26.92,40.92,1522.37
43205.54167,23.83,27.38,41.62,1523.1
43205.58333,23.68,27.73,41.98,1523.12
43205.625,23.65,27.48,41.62,1522.77
43205.66667,23.74,27,41.03,1522.46
43205.70833,23.54,26.78,40.57,1521.71
43205.75,23.31,26.34,39.78,1520.62
43205.79167,23.08,18.58,28.87,1511.46
43205.83333,22.76,13.49,21.41,1504.96
43205.875,22.38,12.66,20.04,1502.99
43205.91667,22.09,12.19,19.24,1501.65
43205.95833,21.51,14.3,22,1502.35
43206,21.42,15.3,23.36,1503.22
