Date & Time,Temp(?),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43123.54167,15.04,19,24.72,1487.84
43123.58333,15.35,18.54,24.35,1488.33
43123.625,15.54,17.69,23.43,1487.94
43123.66667,15.32,17.64,23.25,1487.17
43123.70833,15.13,17.94,23.51,1486.9
43123.75,15.07,18.16,23.74,1486.95
43123.79167,14.89,17.87,23.3,1485.99
43123.83333,15.26,17.58,23.15,1486.89
43123.875,15.54,17.6,23.32,1487.83
43123.91667,15.69,17.2,22.93,1487.88
43123.95833,15.26,15.56,20.7,1484.5
43124,15.51,15.14,20.31,1484.83
43124.04167,15.26,13.96,18.75,1482.61
43124.08333,15.23,12.22,16.57,1480.44
43124.125,15.04,13.35,17.9,1481.15
43124.16667,14.51,15.22,19.93,1481.57
43124.20833,14.45,16.48,21.42,1482.87
43124.25,14.32,17.21,22.21,1483.3
43124.29167,14.2,17.72,22.75,1483.49
43124.33333,14.26,18.11,23.24,1484.17
43124.375,14.17,18.16,23.24,1483.9
43124.41667,13.79,15.99,20.51,1480.01
43124.45833,14.17,14.72,19.18,1479.79
43124.5,14.89,16.12,21.2,1483.91
43124.54167,14.73,17.27,22.5,1484.76
43124.58333,15.17,17.02,22.42,1485.91
43124.625,15.32,15.98,21.25,1485.21
43124.66667,14.95,15.46,20.43,1483.34
43124.70833,14.67,15.66,20.55,1482.63
43124.75,14.51,15.82,20.66,1482.29
43124.79167,14.39,15.95,20.75,1482.01
43124.83333,14.45,15.94,20.77,1482.22
43124.875,14.7,15.67,20.57,1482.75
43124.91667,15.04,14.96,19.87,1483.06
43124.95833,15.04,14.32,19.09,1482.3
43125,14.89,14.12,18.77,1481.54
43125.04167,14.85,15.59,20.54,1483.17
43125.08333,14.67,15.39,20.22,1482.31
43125.125,14.2,15.22,19.79,1480.5
43125.16667,13.88,15.28,19.72,1479.49
43125.20833,14.01,13.86,18.08,1478.22
43125.25,13.88,12.89,16.86,1476.62
43125.29167,13.63,11.77,15.41,1474.4
43125.33333,13.53,12.85,16.67,1475.36
43125.375,13.19,13.62,17.44,1475.06
43125.41667,13.09,11.26,14.61,1471.88
43125.45833,13.25,9.41,12.42,1470.21
43125.5,13.63,9.04,12.09,1471.13
43125.54167,14.39,8.35,11.42,1472.95
43125.58333,14.51,8.15,11.21,1473.15
43125.625,14.51,9.42,12.82,1474.66
43125.66667,14.23,11.08,14.79,1475.66
43125.70833,13.69,12.4,16.2,1475.38
43125.75,13.6,13.36,17.31,1476.2
43125.79167,13.53,14.34,18.44,1477.15
43125.83333,13.53,14.81,19,1477.72
43125.875,13.44,14.07,18.09,1476.5
43125.91667,13.34,12.97,16.74,1474.84
43125.95833,13.12,12.92,16.6,1473.99
43126,13.15,12.45,16.05,1473.54
43126.04167,13.03,12.03,15.5,1472.58
43126.08333,12.77,11.64,14.95,1471.19
43126.125,12.64,11.44,14.67,1470.49
43126.16667,12.13,11.34,14.36,1468.5
43126.20833,12,11.12,14.06,1467.76
43126.25,12.03,11.89,14.97,1468.82
43126.29167,11.97,13.09,16.33,1470.04
43126.33333,11.87,13.89,17.2,1470.66
43126.375,11.87,14.55,17.95,1471.46
43126.41667,11.97,14.95,18.45,1472.3
43126.45833,12.16,15.12,18.73,1473.21
43126.5,12.35,15.07,18.77,1473.85
43126.54167,13.06,14.45,18.37,1475.61
43126.58333,13.41,14.31,18.36,1476.68
43126.625,13.85,14.42,18.68,1478.35
43126.66667,13.44,15.29,19.52,1477.97
43126.70833,12.99,16.24,20.41,1477.55
43126.75,12.93,16.89,21.12,1478.1
43126.79167,12.87,17.59,21.88,1478.72
43126.83333,12.9,17.85,22.21,1479.15
43126.875,12.9,18,22.37,1479.33
43126.91667,12.93,18.1,22.5,1479.56
43126.95833,13.03,18.11,22.57,1479.91
43127,13.53,16.87,21.41,1480.19
43127.04167,13.57,16.16,20.59,1479.45
43127.08333,13.63,15.78,20.19,1479.21
43127.125,13.57,15.41,19.72,1478.55
43127.16667,13.79,15.01,19.35,1478.84
43127.20833,13.6,14.82,19.04,1477.96
43127.25,13.19,15.84,20.04,1477.73
43127.29167,13.09,17.4,21.78,1479.27
43127.33333,13.03,18.54,23.06,1480.43
43127.375,13.03,19.15,23.75,1481.17
43127.41667,13.06,19.4,24.05,1481.58
43127.45833,13.15,19.63,24.36,1482.19
43127.5,13.25,24.05,29.38,1487.85
43127.54167,14.01,22.93,28.64,1489.08
43127.58333,14.32,22.55,28.42,1489.68
43127.625,14.73,22.58,28.73,1491.07
43127.66667,14.82,22.95,29.22,1491.82
43127.70833,14.39,23.57,29.63,1491.1
43127.75,14.2,24.41,30.45,1491.48
43127.79167,14.23,24.71,30.81,1491.94
43127.83333,13.88,25.32,31.25,1491.52
43127.875,13.88,25.44,31.37,1491.65
43127.91667,13.88,25.49,31.44,1491.72
43127.95833,13.95,25.34,31.31,1491.74
43128,13.95,25.06,31,1491.41
43128.04167,14.73,22.35,28.46,1490.8
43128.08333,14.85,21.52,27.58,1490.23
43128.125,15.07,21.02,27.13,1490.35
43128.16667,15.2,20.43,26.51,1490.05
43128.20833,15.29,19.5,25.47,1489.27
43128.25,15.2,20.08,26.09,1489.64
43128.29167,15.23,20.61,26.74,1490.37
43128.33333,14.6,23.14,29.28,1491.31
43128.375,14.48,23.96,30.14,1491.89
43128.41667,14.45,24.72,30.98,1492.68
43128.45833,14.45,24.99,31.29,1493.01
43128.5,14.54,25.21,31.6,1493.57
43128.54167,14.76,25.06,31.6,1494.12
43128.58333,14.89,24.7,31.28,1494.1
43128.625,14.95,24.5,31.09,1494.07
43128.66667,15.04,24.28,30.9,1494.11
43128.70833,15.07,24.21,30.84,1494.12
43128.75,14.98,24.32,30.9,1493.95
43128.79167,14.95,24.61,31.21,1494.19
43128.83333,14.82,25.02,31.59,1494.27
43128.875,14.79,25.38,31.98,1494.6
43128.91667,14.67,25.52,32.05,1494.35
43128.95833,14.67,25.57,32.11,1494.42
43129,14.67,25.57,32.11,1494.42
43129.04167,14.98,25.31,32.04,1495.12
43129.08333,14.98,24.8,31.46,1494.53
43129.125,15.51,22.87,29.59,1493.96
43129.16667,15.97,20.01,26.49,1492.09
43129.20833,16.12,18.66,24.94,1491
43129.25,16.22,16.45,22.27,1488.7
43129.29167,16.31,14.9,20.38,1487.18
43129.33333,16.19,17.45,23.49,1489.78
43129.375,16.16,18.25,24.45,1490.61
43129.41667,16,20.19,26.72,1492.4
43129.45833,15.85,21.39,28.06,1493.32
43129.5,15.91,19.97,26.4,1491.84
43129.54167,15.91,19.59,25.94,1491.39
43129.58333,16,19.25,25.58,1491.29
43129.625,16.28,17.17,23.2,1489.75
43129.66667,16.37,16.79,22.77,1489.6
43129.70833,16.4,16.69,22.67,1489.59
43129.75,16.43,15.8,21.56,1488.63
43129.79167,16.58,12.4,17.32,1485.15
43129.83333,16.19,13.14,18.11,1484.71
43129.875,15.72,17.97,23.88,1488.88
43129.91667,15.41,19.19,25.17,1489.31
43129.95833,15.32,20.09,26.18,1490.06
43130,15.23,19.07,24.92,1488.56
43130.04167,15.04,18.72,24.4,1487.52
43130.08333,14.82,14.52,19.24,1481.8
43130.125,15.04,13.39,17.94,1481.19
43130.16667,15.04,13.69,18.31,1481.55
43130.20833,14.82,14.27,18.93,1481.51
43130.25,14.51,15.03,19.71,1481.34
43130.29167,14.07,13.54,17.72,1478.06
43130.33333,13.69,12.02,15.74,1474.92
43130.375,13.25,10.93,14.27,1472.04
43130.41667,13.57,5.77,7.96,1466.98
43130.45833,14.29,6.32,8.8,1470.2
43130.5,14.1,11.55,15.32,1475.79
43130.54167,14.42,13.88,18.28,1479.66
43130.58333,14.57,14.72,19.36,1481.19
43130.625,14.89,14.06,18.71,1481.47
43130.66667,14.92,13.82,18.42,1481.29
43130.70833,14.95,14.21,18.91,1481.85
43130.75,14.92,14.47,19.21,1482.05
43130.79167,14.85,14.95,19.77,1482.42
43130.83333,14.76,15.25,20.09,1482.45
43130.875,14.42,16.92,21.92,1483.28
43130.91667,14.1,18.47,23.57,1484.06
43130.95833,13.95,19.38,24.54,1484.62
43131,13.95,19.99,25.25,1485.35
43131.04167,13.91,20.46,25.77,1485.81
43131.08333,13.91,20.58,25.9,1485.94
43131.125,13.91,20.5,25.81,1485.85
43131.16667,13.31,14.19,18.17,1476.19
43131.20833,13.19,13.52,17.33,1474.94
43131.25,12.77,13.26,16.85,1473.15
43131.29167,12.68,12.03,15.37,1471.31
43131.33333,12.29,12.58,15.86,1470.59
43131.375,12.16,11.52,14.58,1468.83
43131.41667,12.68,10.23,13.24,1469.14
43131.45833,12.55,13.27,16.77,1472.36
43131.5,12.68,16.31,20.34,1476.5
43131.54167,12.99,17.89,22.3,1479.54
43131.58333,13.12,18.49,23.05,1480.7
43131.625,13.19,18.58,23.19,1481.04
43131.66667,13.69,18.11,22.93,1482.23
43131.70833,13.69,17.06,21.71,1480.97
43131.75,14.1,14.86,19.32,1479.75
43131.79167,14.1,13.56,17.76,1478.19
43131.83333,13.88,14.35,18.61,1478.38
43131.875,13.82,15.39,19.82,1479.41
43131.91667,13.69,17.06,21.71,1480.97
43131.95833,13.15,18.35,22.91,1480.65
43132,12.99,19.17,23.75,1481.08
43132.04167,12.93,19.71,24.33,1481.51
43132.08333,12.96,20.16,24.85,1482.17
43132.125,12.9,19.25,23.79,1480.84
43132.16667,12.96,17.68,22.04,1479.17
43132.20833,13.34,15.81,20.08,1478.26
43132.25,13.28,14.49,18.51,1476.45
43132.29167,13.15,13.66,17.48,1475
43132.33333,13.09,13.09,16.78,1474.08
43132.375,13.25,11.99,15.54,1473.33
43132.41667,13.76,11.49,15.12,1474.51
43132.45833,13.66,13.35,17.33,1476.41
43132.5,13.5,17.94,22.63,1481.36
43132.54167,13.38,18.71,23.44,1481.85
43132.58333,13.41,19.25,24.08,1482.62
43132.625,13.38,19.69,24.56,1483.03
43132.66667,13.6,19.29,24.24,1483.32
43132.70833,13.95,17.7,22.58,1482.6
43132.75,14.1,16.64,21.42,1481.87
43132.79167,14.89,13.74,18.32,1481.09
43132.83333,14.82,13.27,17.71,1480.32
43132.875,14.67,13.98,18.51,1480.63
43132.91667,14.2,16.96,21.86,1482.58
43132.95833,14.1,17.06,21.92,1482.38
43133,13.66,19.64,24.67,1483.95
43133.04167,13.5,20.73,25.82,1484.72
43133.08333,13.5,21.34,26.51,1485.45
43133.125,13.5,21.34,26.51,1485.45
43133.16667,13.6,20.49,25.6,1484.75
43133.20833,13.91,18.73,23.77,1483.73
43133.25,14.32,15.04,19.63,1480.72
43133.29167,14.42,13.9,18.3,1479.68
43133.33333,14.57,11.6,15.56,1477.48
43133.375,14.67,10.43,14.13,1476.41
43133.41667,14.85,11.04,14.96,1477.78
43133.45833,15.1,11.05,15.05,1478.63
43133.5,14.79,14.73,19.48,1481.95
43133.54167,15.2,16.54,21.87,1485.46
43133.58333,14.95,16.6,21.81,1484.69
43133.625,15.38,15.06,20.15,1484.32
43133.66667,15.94,13.14,18.01,1483.9
43133.70833,15.07,16.79,22.1,1485.33
43133.75,14.89,17.9,23.34,1486.03
43133.79167,16.31,9.62,13.63,1480.99
43133.83333,16.19,10.19,14.33,1481.25
43133.875,15.54,9.56,13.31,1478.34
43133.91667,15.17,9.26,12.81,1476.72
43133.95833,14.57,19.95,25.58,1487.42
43134,14.48,20.04,25.62,1487.21
43134.04167,14.51,18.18,23.45,1485.1
43134.08333,14.57,17.57,22.78,1484.59
43134.125,14.57,17.43,22.6,1484.42
43134.16667,14.32,16.07,20.86,1481.94
43134.20833,13.34,11.43,14.9,1472.98
43134.25,13.15,10.86,14.15,1471.62
43134.29167,12.84,10.53,13.64,1470.08
43134.33333,12.84,10.54,13.66,1470.1
43134.375,12.61,10.04,12.98,1468.67
43134.41667,12.8,10.38,13.46,1469.79
43134.45833,13.22,11.4,14.83,1472.5
43134.5,13.15,10.45,13.66,1471.13
43134.54167,13.34,12.83,16.58,1474.67
43134.58333,13.66,14.13,18.25,1477.34
43134.625,13.79,15.28,19.67,1479.16
43134.66667,13.95,16.06,20.67,1480.64
43134.70833,14.01,15.85,20.45,1480.61
43134.75,13.98,14.6,18.95,1479
43134.79167,13.95,14.16,18.42,1478.37
43134.83333,14.01,13.66,17.84,1477.98
43134.875,14.1,12.6,16.6,1477.05
43134.91667,14.07,12.12,16.01,1476.37
43134.95833,14.01,14.1,18.37,1478.52
43135,13.79,15.99,20.51,1480.01
43135.04167,13.6,19.32,24.27,1483.36
43135.08333,13.57,20.13,25.17,1484.21
43135.125,13.57,20.05,25.09,1484.12
43135.16667,13.57,20.05,25.09,1484.12
43135.20833,13.6,19.96,25,1484.12
43135.25,13.5,19.48,24.4,1483.22
43135.29167,13.28,17.14,21.59,1479.64
43135.33333,13.41,16.32,20.71,1479.09
43135.375,13.72,14.28,18.46,1477.75
43135.41667,13.95,14.35,18.63,1478.59
43135.45833,14.04,17.59,22.51,1482.8
43135.5,13.91,17.59,22.45,1482.37
43135.54167,13.85,18.63,23.62,1483.39
43135.58333,13.91,20.94,26.31,1486.37
43135.625,13.95,20.72,26.08,1486.22
43135.66667,14.01,21.25,26.73,1487.07
43135.70833,14.04,22.13,27.76,1488.23
43135.75,14.07,21.59,27.16,1487.69
43135.79167,14.17,20.21,25.63,1486.36
43135.83333,14.23,18.96,24.22,1485.08
43135.875,14.45,16.41,21.33,1482.78
43135.91667,14.54,14.93,19.6,1481.34
43135.95833,14.64,13.3,17.67,1479.72
43136,14.57,14.13,18.64,1480.48
43136.04167,14.48,15.63,20.41,1481.95
43136.08333,14.45,17.07,22.11,1483.56
43136.125,14.39,17.81,22.95,1484.23
43136.16667,14.32,18.68,23.95,1485.07
43136.20833,14.23,19.62,24.99,1485.87
43136.25,14.26,19.79,25.2,1486.17
43136.29167,14.26,20.01,25.45,1486.44
43136.33333,14.35,17.74,22.85,1484.04
43136.375,14.29,13.05,17.23,1478.24
43136.41667,14.6,13.14,17.46,1479.42
43136.45833,15.1,13.91,18.61,1482.03
43136.5,14.82,18.87,24.44,1486.96
43136.54167,14.73,20.33,26.11,1488.39
43136.58333,14.64,19.92,25.57,1487.59
43136.625,14.64,19.7,25.32,1487.33
43136.66667,14.95,18.91,24.56,1487.43
43136.70833,15.2,18,23.62,1487.18
43136.75,15.13,17.94,23.51,1486.9
43136.79167,14.98,17.83,23.3,1486.25
43136.83333,15.32,18.13,23.85,1487.75
43136.875,15.82,16.87,22.58,1487.88
43136.91667,16,15.7,21.24,1487.12
43136.95833,16.09,15.38,20.89,1487.05
43137,15.94,15.24,20.63,1486.37
43137.04167,15.63,15.93,21.33,1486.17
43137.08333,15.23,18.7,24.47,1488.11
43137.125,14.89,19.83,25.61,1488.31
43137.16667,14.73,20.17,25.93,1488.21
43137.20833,14.67,20.28,26.02,1488.13
43137.25,14.6,20.28,25.97,1487.91
43137.29167,14.48,20.16,25.75,1487.35
43137.33333,14.51,19.73,25.28,1486.95
43137.375,14.64,19.45,25.02,1487.03
43137.41667,15.04,17.24,22.63,1485.77
43137.45833,15.51,17,22.58,1487.03
43137.5,14.95,19.5,25.26,1488.13
43137.54167,15.51,19.5,25.6,1489.98
43137.58333,15.94,19.88,26.3,1491.83
43137.625,15.97,20.25,26.77,1492.37
43137.66667,16.49,20.91,27.89,1494.82
43137.70833,16.65,21.17,28.3,1495.6
43137.75,16.68,21.19,28.35,1495.73
43137.79167,16.74,21.03,28.19,1495.73
43137.83333,16.52,20.56,27.49,1494.5
43137.875,16.37,20.12,26.85,1493.5
43137.91667,16.62,18.84,25.44,1492.79
43137.95833,16.95,17.94,24.51,1492.81
43138,17.01,17.69,24.23,1492.71
43138.04167,16.83,17.87,24.36,1492.33
43138.08333,16.62,18.6,25.14,1492.5
43138.125,16.46,19.95,26.71,1493.6
43138.16667,16.19,20.41,27.1,1493.25
43138.20833,15.97,20.73,27.35,1492.94
43138.25,15.85,20.97,27.55,1492.81
43138.29167,15.82,21.07,27.65,1492.83
43138.33333,15.82,21.19,27.81,1492.98
43138.375,15.88,21.42,28.11,1493.45
43138.41667,16.25,21.34,28.26,1494.54
43138.45833,16.74,20.99,28.14,1495.68
43138.5,17.14,20.99,28.39,1496.93
43138.54167,17.32,21.46,29.09,1498.05
43138.58333,17.56,21.64,29.48,1499.01
43138.625,17.53,21.89,29.76,1499.21
43138.66667,17.53,22.07,29.99,1499.42
43138.70833,17.59,22.33,30.34,1499.9
43138.75,17.56,22.49,30.52,1500
43138.79167,17.53,22.46,30.46,1499.87
43138.83333,17.53,22.31,30.29,1499.7
43138.875,17.71,21.97,29.99,1499.87
43138.91667,18.02,21.3,29.35,1500.02
43138.95833,18.11,20.47,28.37,1499.34
43139,18.32,19.64,27.44,1499.02
43139.04167,18.44,19.19,26.95,1498.88
43139.08333,18.53,18.67,26.33,1498.55
43139.125,18.56,18.41,26.01,1498.34
43139.16667,18.29,19.31,27,1498.54
43139.20833,18.11,19.98,27.75,1498.77
43139.25,17.92,20.82,28.69,1499.19
43139.29167,17.86,21.16,29.08,1499.39
43139.33333,17.86,21.16,29.08,1499.39
43139.375,17.83,21.31,29.24,1499.47
43139.41667,17.89,20.93,28.8,1499.21
43139.45833,17.83,21.4,29.36,1499.58
43139.5,18.14,18.16,25.45,1496.76
43139.54167,18.35,17.67,24.93,1496.84
43139.58333,17.89,21.73,29.81,1500.14
43139.625,17.83,22,30.1,1500.27
43139.66667,17.71,22.11,30.16,1500.03
43139.70833,17.47,22.16,30.05,1499.33
43139.75,17.38,22.16,30,1499.05
43139.79167,17.35,22.27,30.11,1499.09
43139.83333,17.32,22.29,30.11,1499.02
43139.875,17.26,22.23,30,1498.76
43139.91667,17.23,22.06,29.77,1498.46
43139.95833,17.53,21.16,28.87,1498.37
43140,17.8,19.13,26.49,1496.85
43140.04167,17.68,19,26.26,1496.33
43140.08333,17.65,18.95,26.17,1496.17
43140.125,17.5,18.91,26.04,1495.66
43140.16667,17.35,18.88,25.91,1495.14
43140.20833,17.23,19.08,26.09,1495
43140.25,17.07,19.15,26.09,1494.61
43140.29167,17.01,19.56,26.55,1494.88
43140.33333,16.83,20.15,27.18,1495
43140.375,16.89,20.49,27.63,1495.58
43140.41667,16.83,21.2,28.45,1496.22
43140.45833,16.95,21.26,28.61,1496.68
43140.5,17.14,21.2,28.66,1497.18
43140.54167,17.41,21.01,28.6,1497.81
43140.58333,17.74,21.01,28.81,1498.84
43140.625,17.99,20.79,28.69,1499.34
43140.66667,18.11,20.73,28.69,1499.63
43140.70833,18.26,20.73,28.79,1500.1
43140.75,18.47,20.75,28.95,1500.76
43140.79167,17.77,20.86,28.64,1498.76
43140.83333,17.38,20.98,28.55,1497.69
43140.875,17.29,21.03,28.55,1497.46
43140.91667,17.29,20.99,28.5,1497.41
43140.95833,17.35,21.04,28.6,1497.66
43141,17.62,20.94,28.65,1498.39
43141.04167,18.05,20.63,28.53,1499.34
43141.08333,18.44,20.18,28.2,1500.01
43141.125,19.19,17.56,25.25,1499.26
43141.16667,19.31,16.88,24.43,1498.85
43141.20833,18.74,18.43,26.14,1498.91
43141.25,18.14,20.05,27.85,1498.94
43141.29167,18.17,20.44,28.37,1499.49
43141.33333,18.05,20.67,28.58,1499.38
43141.375,17.77,21.12,28.97,1499.07
43141.41667,17.99,21.27,29.3,1499.89
43141.45833,18.14,21.46,29.63,1500.57
43141.5,18.47,21.74,30.2,1501.9
43141.54167,18.8,21.99,30.73,1503.17
43141.58333,19.28,21.58,30.54,1504.14
43141.625,19.52,21.36,30.41,1504.59
43141.66667,19.61,21.36,30.47,1504.85
43141.70833,19.91,21.48,30.82,1505.86
43141.75,19.4,21.95,31.08,1504.9
43141.79167,19.46,22.2,31.45,1505.37
43141.83333,19.7,22.52,32.02,1506.43
43141.875,19.67,22.59,32.09,1506.42
43141.91667,19.82,22.81,32.48,1507.11
43141.95833,19.85,23,32.75,1507.41
43142,19.7,22.93,32.55,1506.89
43142.04167,19.73,22.4,31.89,1506.38
43142.08333,19.73,21.72,31.01,1505.61
43142.125,19.79,21.13,30.29,1505.11
43142.16667,20.15,20.5,29.69,1505.44
43142.20833,20.24,19.87,28.91,1504.97
43142.25,20.18,19.77,28.75,1504.69
43142.29167,20.03,20.13,29.13,1504.67
43142.33333,19.73,20.8,29.82,1504.56
43142.375,19.73,21.72,31.01,1505.61
43142.41667,19.94,22.69,32.41,1507.32
43142.45833,19.85,23.37,33.22,1507.83
43142.5,19.76,23.97,33.93,1508.25
43142.54167,20.03,24.15,34.35,1509.22
43142.58333,20.51,24.15,34.7,1510.58
43142.625,20.68,24.27,34.99,1511.23
43142.66667,21.04,24.12,35.06,1512.05
43142.70833,21.31,24.37,35.58,1513.07
43142.75,21.28,25.16,36.6,1513.88
43142.79167,21.13,25.31,36.69,1513.64
43142.83333,20.92,25.5,36.77,1513.27
43142.875,20.68,25.77,36.94,1512.92
43142.91667,20.18,26.09,36.95,1511.85
43142.95833,20.06,25.98,36.72,1511.39
43143,19.94,26.18,36.88,1511.28
43143.04167,20.15,25.92,36.71,1511.58
43143.08333,20.39,26.34,37.44,1512.73
43143.125,20.83,25.93,37.26,1513.51
43143.16667,21.43,24.53,35.89,1513.58
43143.20833,21.51,23.79,34.97,1513
43143.25,21.51,23.51,34.6,1512.69
43143.29167,21.45,23.38,34.39,1512.37
43143.33333,21.34,23.95,35.05,1512.68
43143.375,20.98,25.34,36.61,1513.26
43143.41667,20.71,25.81,37.02,1513.05
43143.45833,20.65,26.43,37.77,1513.57
43143.5,20.62,26.51,37.85,1513.59
43143.54167,20.59,26.53,37.85,1513.53
43143.58333,20.65,26.36,37.68,1513.5
43143.625,20.71,26.13,37.43,1513.41
43143.66667,20.98,25.4,36.69,1513.33
43143.70833,21.22,24.54,35.74,1513.01
43143.75,21.51,23.19,34.17,1512.32
43143.79167,20.92,25.5,36.77,1513.27
43143.83333,21.01,25.82,37.26,1513.88
43143.875,20.89,26.34,37.84,1514.14
43143.91667,20.65,26.82,38.27,1514.02
43143.95833,20.59,26.93,38.36,1513.97
43144,20.59,26.86,38.27,1513.9
43144.04167,20.48,27.01,38.36,1513.73
43144.08333,20.48,26.94,38.28,1513.65
43144.125,20.89,24.61,35.59,1512.19
43144.16667,21.04,24.29,35.29,1512.25
43144.20833,21.16,22.95,33.61,1511.07
43144.25,21.1,21.34,31.41,1509.09
43144.29167,21.01,20.25,29.91,1507.62
43144.33333,20.89,20.44,30.08,1507.5
43144.375,20.98,22.08,32.32,1509.59
43144.41667,20.71,24.9,35.83,1512.01
43144.45833,20.59,25.64,36.7,1512.52
43144.5,20.62,25.68,36.78,1512.65
43144.54167,20.68,25.77,36.94,1512.92
43144.58333,20.65,25.66,36.78,1512.71
43144.625,20.62,25.74,36.86,1512.72
43144.66667,20.92,23.3,33.9,1510.8
43144.70833,21.22,22.61,33.19,1510.85
43144.75,21.19,22.32,32.78,1510.44
43144.79167,21.01,22.26,32.58,1509.88
43144.83333,20.89,23.05,33.54,1510.43
43144.875,20.68,23.65,34.19,1510.53
43144.91667,20.42,24.37,34.93,1510.58
43144.95833,20.3,24.33,34.78,1510.2
43145,20.27,23.95,34.27,1509.68
43145.04167,20.18,23.95,34.2,1509.42
43145.08333,19.97,23.04,32.88,1507.8
43145.125,19.79,23.51,33.36,1507.82
43145.16667,19.82,24.21,34.28,1508.7
43145.20833,19.76,23.86,33.78,1508.12
43145.25,19.55,23.49,33.16,1507.1
43145.29167,19.19,22.91,32.17,1505.38
43145.33333,18.89,21.98,30.79,1503.44
43145.375,18.98,22.67,31.72,1504.49
43145.41667,19.13,23.2,32.5,1505.54
43145.45833,19.52,23.51,33.16,1507.03
43145.5,19.73,24.27,34.28,1508.5
43145.54167,19.79,24.46,34.57,1508.89
43145.58333,19.88,24.46,34.65,1509.16
43145.625,20.03,24.37,34.64,1509.48
43145.66667,20.21,24.15,34.49,1509.74
43145.70833,20.21,23.54,33.7,1509.05
43145.75,20.39,22.45,32.4,1508.32
43145.79167,20.36,21.82,31.56,1507.53
43145.83333,20.3,22.34,32.2,1507.95
43145.875,20.36,23.73,34.05,1509.69
43145.91667,20.36,24.81,35.46,1510.92
43145.95833,20.21,25.33,36,1511.07
43146,20.15,25.55,36.24,1511.15
43146.04167,20.15,25.61,36.31,1511.22
43146.08333,20.24,25.19,35.84,1511
43146.125,20.24,24.54,35.01,1510.26
43146.16667,20.3,23.12,33.21,1508.82
43146.20833,20.15,19.79,28.75,1504.62
43146.25,19.91,18.65,27.11,1502.64
43146.29167,19.88,18.59,27.01,1502.49
43146.33333,19.55,17.18,24.95,1499.91
43146.375,19.46,16.26,23.69,1498.59
43146.41667,20.06,18.7,27.25,1503.13
43146.45833,20.51,21.55,31.3,1507.65
43146.5,20.68,22.59,32.79,1509.33
43146.54167,20.92,23.41,34.04,1510.92
43146.58333,20.89,23.87,34.62,1511.35
43146.625,21.25,23.83,34.83,1512.3
43146.66667,21.45,22.74,33.53,1511.66
43146.70833,21.37,21.87,32.31,1510.44
43146.75,21.13,20.07,29.73,1507.75
43146.79167,21.6,18.23,27.52,1507.02
43146.83333,21.6,18.53,27.93,1507.35
43146.875,21.51,19.07,28.61,1507.71
43146.91667,21.63,19.7,29.55,1508.75
43146.95833,21.63,21.73,32.3,1511.02
43147,21.6,22.92,33.88,1512.27
43147.04167,21.57,23.26,34.31,1512.57
43147.08333,21.37,22.89,33.67,1511.58
43147.125,21.25,22.33,32.85,1510.63
43147.16667,21.19,20.69,30.61,1508.62
43147.20833,21.07,16.5,24.84,1503.57
43147.25,20.95,13.55,20.7,1499.91
43147.29167,21.16,13.44,20.64,1500.39
43147.33333,20.89,12,18.49,1498
43147.375,20.71,10.65,16.51,1495.95
43147.41667,21.07,12.27,18.94,1498.81
43147.45833,21.07,17.05,25.61,1504.19
43147.5,21.04,16.84,25.3,1503.87
43147.54167,21.07,18.39,27.43,1505.7
43147.58333,21.01,19.79,29.28,1507.1
43147.625,21.04,19.98,29.56,1507.4
43147.66667,21.28,18.79,28.09,1506.73
43147.70833,21.43,18.8,28.19,1507.16
43147.75,21.63,17.25,26.18,1506
43147.79167,21.93,15.04,23.24,1504.37
43147.83333,21.63,14.45,22.28,1502.88
43147.875,21.6,14.68,22.58,1503.05
43147.91667,21.43,17.53,26.46,1505.74
43147.95833,21.43,18.38,27.62,1506.69
43148,21.31,18.66,27.93,1506.67
43148.04167,21.04,20.5,30.26,1507.98
43148.08333,20.92,21.01,30.86,1508.22
43148.125,20.89,20.93,30.74,1508.05
43148.16667,21.01,20.43,30.14,1507.82
